Hash,Division,Collection,ProductNameDescription,ProductNameDescriptionSecondary,ProductCategory,ProductDepartment,LaunchSeason,SeasonsCarried,ProductType,ProductSubtype,ProductDetails,YouthWomen,Colorway,CarryOver,Essential,SKUCode,ColorwaySKU0,ColorwaySKU1,ColorwaySKU2,ColorwaySKU3,ColorwaySKU4,ColorwaySKU5,ColorwaySKU6,Size0,Size1,Size2,Size3,Size4,Size5,Size6,USRetailMSRP,EURetailMSRP,CountryCode,Composition,ProductDescription,ProductFeatures,imageURL,thumbURL
60027-00008,Optical,#N/A,HUDSON,,Sunglasses,Eyewear,SP22,"FA22,SP22",Sunglass System,Active Performance,,,Matte Copper Chromium - HiPER Copper Mirror Lens,#N/A,FALSE,60027-00008,60027-00008,,,,,,,,,,,,,,130,130,TW,"92% Nylon 12
5% Thermoplastic Elastomer (TPE)
1% Stainless Steel
2% Nickel Electroform w/ Chrome plating","The Hudson evokes classic lines and styling with our groundbreaking lens technology. Dynamic protection and contrast with comfort that never sleeps, you can wear Hudson all day long. Together with its easy to wear six base frame construction and uncompromising vision, the Hudson delivers a lasting impact.","•Designed in California
•Superior optics with Ultra HD lenses made from crack and chemical resistant nylon 
•6 base frame design for a sleek, comfortable fit
•100% UV protection (UV400)
•Scratch resistant lens coating of the highest quality
•Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
•Durable, flexible and lightweight TR90 frame
•Ultra-grip rubber nose and temple tips provide a secure fit
•Also available with contrast-defining HiPER lens 
•Frame is prescription ready
•Comes with a microfibre cleaning bag",https://fs.amplifi.io//file?id=ab0b614e-1b9d-4dc7-9c0a-4620dfc3dabe,https://fs.amplifi.io//file?id=ab0b614e-1b9d-4dc7-9c0a-4620dfc3dabe&variant=thumb&extension=png
60027-00009,Optical,#N/A,HUDSON,,Sunglasses,Eyewear,SP22,SP22,Sunglass System,Active Performance,,,Jorge Martin SE Polished Clear - HiPER Blue Multilayer Mirror Lens,#N/A,FALSE,60027-00009,60027-00009,,,,,,,,,,,,,,120,120,TW,"92% Nylon 12
5% Thermoplastic Elastomer (TPE)
1% Stainless Steel
2% Nickel Electroform w/ Chrome plating","The Hudson evokes classic lines and styling with our groundbreaking lens technology. Dynamic protection and contrast with comfort that never sleeps, you can wear Hudson all day long. Together with its easy to wear six base frame construction and uncompromising vision, the Hudson delivers a lasting impact.","•Designed in California
•Superior optics with Ultra HD lenses made from crack and chemical resistant nylon 
•6 base frame design for a sleek, comfortable fit
•100% UV protection (UV400)
•Scratch resistant lens coating of the highest quality
•Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
•Durable, flexible and lightweight TR90 frame
•Ultra-grip rubber nose and temple tips provide a secure fit
•Also available with contrast-defining HiPER lens 
•Frame is prescription ready
•Comes with a microfibre cleaning bag",https://fs.amplifi.io//file?id=4b9ba865-75b9-4356-b7ed-bb5c00ff950d,https://fs.amplifi.io//file?id=4b9ba865-75b9-4356-b7ed-bb5c00ff950d&variant=thumb&extension=png
60028-00000,Optical,#N/A,BLAKE,,Sunglasses,Eyewear,FA21,"FA21,FA22,SP22",Sunglass System,Sport Performance,,,Polished Black - Grey PEAKPOLAR Lens,#N/A,TRUE,60028-00000,60028-00000,,,,,,,,,,,,,,150,150,TW,"92% Nylon 12
5% Thermoplastic Elastomer (TPE)
1% Stainless Steel
2% Nickel Electroform w/ Chrome plating","Combining a classic design and our revolutionary 100% lens technology, the Blake delivers maximum performance and style. Its six base frame and lens curvature, ultra-grip rubber temple tips and nose pads make the Blake comfortable for any activity, with a timeless look that transitions to fit any situation.","•Designed in California
•Superior optics with Ultra HD lenses made from crack and chemical resistant nylon 
•6 base frame design for a sleek, comfortable fit
•100% UV protection (UV400)
•Scratch resistant lens coating of the highest quality
•Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
•Durable, flexible and lightweight TR90 frame
•Ultra-grip rubber nose and temple tips provide a secure fit
•Also available with contrast-defining HiPER lens and PEAKPOLAR lens 
•Frame is prescription ready
•Comes with a microfibre cleaning bag",https://fs.amplifi.io//file?id=6a2444dd-a41a-45a2-b4db-751412774683,https://fs.amplifi.io//file?id=6a2444dd-a41a-45a2-b4db-751412774683&variant=thumb&extension=png
60028-00001,Optical,#N/A,BLAKE,,Sunglasses,Eyewear,FA21,"FA21,FA22,SP22",Sunglass System,Sport Performance,,,Matte Black - HiPER Blue Multilayer Mirror Lens,#N/A,TRUE,60028-00001,60028-00001,,,,,,,,,,,,,,130,130,TW,"92% Nylon 12
5% Thermoplastic Elastomer (TPE)
1% Stainless Steel
2% Nickel Electroform w/ Chrome plating","Combining a classic design and our revolutionary 100% lens technology, the Blake delivers maximum performance and style. Its six base frame and lens curvature, ultra-grip rubber temple tips and nose pads make the Blake comfortable for any activity, with a timeless look that transitions to fit any situation.","•Designed in California
•Superior optics with Ultra HD lenses made from crack and chemical resistant nylon 
•6 base frame design for a sleek, comfortable fit
•100% UV protection (UV400)
•Scratch resistant lens coating of the highest quality
•Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
•Durable, flexible and lightweight TR90 frame
•Ultra-grip rubber nose and temple tips provide a secure fit
•Also available with contrast-defining HiPER lens and PEAKPOLAR lens 
•Frame is prescription ready
•Comes with a microfibre cleaning bag",https://fs.amplifi.io//file?id=de2e84d3-7753-4a39-9172-9546148b799f,https://fs.amplifi.io//file?id=de2e84d3-7753-4a39-9172-9546148b799f&variant=thumb&extension=png
60028-00002,Optical,#N/A,BLAKE,,Sunglasses,Eyewear,FA21,"FA21,FA22,SP22",Sunglass System,Sport Performance,,,Soft Tact Black - Smoke Lens,#N/A,TRUE,60028-00002,60028-00002,,,,,,,,,,,,,,110,110,TW,"92% Nylon 12
5% Thermoplastic Elastomer (TPE)
1% Stainless Steel
2% Nickel Electroform w/ Chrome plating","Combining a classic design and our revolutionary 100% lens technology, the Blake delivers maximum performance and style. Its six base frame and lens curvature, ultra-grip rubber temple tips and nose pads make the Blake comfortable for any activity, with a timeless look that transitions to fit any situation.","•Designed in California
•Superior optics with Ultra HD lenses made from crack and chemical resistant nylon 
•6 base frame design for a sleek, comfortable fit
•100% UV protection (UV400)
•Scratch resistant lens coating of the highest quality
•Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
•Durable, flexible and lightweight TR90 frame
•Ultra-grip rubber nose and temple tips provide a secure fit
•Also available with contrast-defining HiPER lens and PEAKPOLAR lens 
•Frame is prescription ready
•Comes with a microfibre cleaning bag",https://fs.amplifi.io//file?id=1acdb271-4742-4a80-9380-02b48d14dd9d,https://fs.amplifi.io//file?id=1acdb271-4742-4a80-9380-02b48d14dd9d&variant=thumb&extension=png
60028-00004,Optical,#N/A,BLAKE,,Sunglasses,Eyewear,FA21,"FA21,FA22,SP22",Sunglass System,Sport Performance,,,Matte Black Havana - Bronze Lens,#N/A,FALSE,60028-00004,60028-00004,,,,,,,,,,,,,,110,110,TW,"92% Nylon 12
5% Thermoplastic Elastomer (TPE)
1% Stainless Steel
2% Nickel Electroform w/ Chrome plating","Combining a classic design and our revolutionary 100% lens technology, the Blake delivers maximum performance and style. Its six base frame and lens curvature, ultra-grip rubber temple tips and nose pads make the Blake comfortable for any activity, with a timeless look that transitions to fit any situation.","•Designed in California
•Superior optics with Ultra HD lenses made from crack and chemical resistant nylon 
•6 base frame design for a sleek, comfortable fit
•100% UV protection (UV400)
•Scratch resistant lens coating of the highest quality
•Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
•Durable, flexible and lightweight TR90 frame
•Ultra-grip rubber nose and temple tips provide a secure fit
•Also available with contrast-defining HiPER lens and PEAKPOLAR lens 
•Frame is prescription ready
•Comes with a microfibre cleaning bag",https://fs.amplifi.io//file?id=4cf4cbcf-aab5-43da-9b13-f3946baa0a88,https://fs.amplifi.io//file?id=4cf4cbcf-aab5-43da-9b13-f3946baa0a88&variant=thumb&extension=png
60028-00005,Optical,#N/A,BLAKE,,Sunglasses,Eyewear,FA21,"FA21,FA22,SP22",Sunglass System,Sport Performance,,,Soft Tact Fade Black / Havana - Black Mirror Lens,#N/A,FALSE,60028-00005,60028-00005,,,,,,,,,,,,,,120,120,TW,"92% Nylon 12
5% Thermoplastic Elastomer (TPE)
1% Stainless Steel
2% Nickel Electroform w/ Chrome plating","Combining a classic design and our revolutionary 100% lens technology, the Blake delivers maximum performance and style. Its six base frame and lens curvature, ultra-grip rubber temple tips and nose pads make the Blake comfortable for any activity, with a timeless look that transitions to fit any situation.","•Designed in California
•Superior optics with Ultra HD lenses made from crack and chemical resistant nylon 
•6 base frame design for a sleek, comfortable fit
•100% UV protection (UV400)
•Scratch resistant lens coating of the highest quality
•Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
•Durable, flexible and lightweight TR90 frame
•Ultra-grip rubber nose and temple tips provide a secure fit
•Also available with contrast-defining HiPER lens and PEAKPOLAR lens 
•Frame is prescription ready
•Comes with a microfibre cleaning bag",https://fs.amplifi.io//file?id=de221945-70b4-49e2-95f0-4193099fd5f7,https://fs.amplifi.io//file?id=de221945-70b4-49e2-95f0-4193099fd5f7&variant=thumb&extension=png
60028-00006,Optical,#N/A,BLAKE,,Sunglasses,Eyewear,FA21,"FA21,FA22,SP22",Sunglass System,Sport Performance,,,Soft Tact Crimson - Bronze Lens,#N/A,FALSE,60028-00006,60028-00006,,,,,,,,,,,,,,110,110,TW,"92% Nylon 12
5% Thermoplastic Elastomer (TPE)
1% Stainless Steel
2% Nickel Electroform w/ Chrome plating","Combining a classic design and our revolutionary 100% lens technology, the Blake delivers maximum performance and style. Its six base frame and lens curvature, ultra-grip rubber temple tips and nose pads make the Blake comfortable for any activity, with a timeless look that transitions to fit any situation.","•Designed in California
•Superior optics with Ultra HD lenses made from crack and chemical resistant nylon 
•6 base frame design for a sleek, comfortable fit
•100% UV protection (UV400)
•Scratch resistant lens coating of the highest quality
•Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
•Durable, flexible and lightweight TR90 frame
•Ultra-grip rubber nose and temple tips provide a secure fit
•Also available with contrast-defining HiPER lens and PEAKPOLAR lens 
•Frame is prescription ready
•Comes with a microfibre cleaning bag",https://fs.amplifi.io//file?id=aa4cdeb1-baf6-4dc0-80d9-194fef6df7c0,https://fs.amplifi.io//file?id=aa4cdeb1-baf6-4dc0-80d9-194fef6df7c0&variant=thumb&extension=png
60028-00007,Optical,#N/A,BLAKE,,Sunglasses,Eyewear,SP22,"FA22,SP22",Sunglass System,Sport Performance,,,Polished Crystal Haze - HiPER Blue Multilayer Mirror Lens,#N/A,FALSE,60028-00007,60028-00007,,,,,,,,,,,,,,130,130,TW,"92% Nylon 12
5% Thermoplastic Elastomer (TPE)
1% Stainless Steel
2% Nickel Electroform w/ Chrome plating","Combining a classic design and our revolutionary 100% lens technology, the Blake delivers maximum performance and style. Its six base frame and lens curvature, ultra-grip rubber temple tips and nose pads make the Blake comfortable for any activity, with a timeless look that transitions to fit any situation.","•Designed in California
•Superior optics with Ultra HD lenses made from crack and chemical resistant nylon 
•6 base frame design for a sleek, comfortable fit
•100% UV protection (UV400)
•Scratch resistant lens coating of the highest quality
•Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
•Durable, flexible and lightweight TR90 frame
•Ultra-grip rubber nose and temple tips provide a secure fit
•Also available with contrast-defining HiPER lens and PEAKPOLAR lens 
•Frame is prescription ready
•Comes with a microfibre cleaning bag",https://fs.amplifi.io//file?id=e7450a11-729e-4452-bbc1-b278e78141a1,https://fs.amplifi.io//file?id=e7450a11-729e-4452-bbc1-b278e78141a1&variant=thumb&extension=png
60028-00008,Optical,#N/A,BLAKE,,Sunglasses,Eyewear,SP22,"FA22,SP22",Sunglass System,Sport Performance,,,Soft Tact Cool Grey - HiPER Crimson Silver Mirror Lens,#N/A,FALSE,60028-00008,60028-00008,,,,,,,,,,,,,,130,130,TW,"92% Nylon 12
5% Thermoplastic Elastomer (TPE)
1% Stainless Steel
2% Nickel Electroform w/ Chrome plating","Combining a classic design and our revolutionary 100% lens technology, the Blake delivers maximum performance and style. Its six base frame and lens curvature, ultra-grip rubber temple tips and nose pads make the Blake comfortable for any activity, with a timeless look that transitions to fit any situation.","•Designed in California
•Superior optics with Ultra HD lenses made from crack and chemical resistant nylon 
•6 base frame design for a sleek, comfortable fit
•100% UV protection (UV400)
•Scratch resistant lens coating of the highest quality
•Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
•Durable, flexible and lightweight TR90 frame
•Ultra-grip rubber nose and temple tips provide a secure fit
•Also available with contrast-defining HiPER lens and PEAKPOLAR lens 
•Frame is prescription ready
•Comes with a microfibre cleaning bag",https://fs.amplifi.io//file?id=0d4b7b71-ff0f-4766-b99b-1b2d6f2579b0,https://fs.amplifi.io//file?id=0d4b7b71-ff0f-4766-b99b-1b2d6f2579b0&variant=thumb&extension=png
60028-00009,Optical,#N/A,BLAKE,,Sunglasses,Eyewear,SP22,"FA22,SP22",Sunglass System,Sport Performance,,,Matte Copper Chromium - HiPER Copper Mirror Lens,#N/A,FALSE,60028-00009,60028-00009,,,,,,,,,,,,,,130,130,TW,"92% Nylon 12
5% Thermoplastic Elastomer (TPE)
1% Stainless Steel
2% Nickel Electroform w/ Chrome plating","Combining a classic design and our revolutionary 100% lens technology, the Blake delivers maximum performance and style. Its six base frame and lens curvature, ultra-grip rubber temple tips and nose pads make the Blake comfortable for any activity, with a timeless look that transitions to fit any situation.","•Designed in California
•Superior optics with Ultra HD lenses made from crack and chemical resistant nylon 
•6 base frame design for a sleek, comfortable fit
•100% UV protection (UV400)
•Scratch resistant lens coating of the highest quality
•Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
•Durable, flexible and lightweight TR90 frame
•Ultra-grip rubber nose and temple tips provide a secure fit
•Also available with contrast-defining HiPER lens and PEAKPOLAR lens 
•Frame is prescription ready
•Comes with a microfibre cleaning bag",https://fs.amplifi.io//file?id=10028899-302b-4ea1-91ca-47b951f6e248,https://fs.amplifi.io//file?id=10028899-302b-4ea1-91ca-47b951f6e248&variant=thumb&extension=png
